SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status,Inventory_Risk,Days_Of_Inventory,Purchase_Year,Purchase_Month,Purchase_Day
SKU_16485,Dairy,C,Urban Wholesale,Mumbai Warehouse,2023-12-20 00:00:00,2023-12-24,56,426.0,14,8,34.07,738.24,115,81,7.0,26481.03,82.64,Normal,Low Risk,12.503668916935721,2023,December,24
SKU_15493,Bakery,C,Metro Supply Co,Mumbai Warehouse,2024-03-15 00:00:00,2024-04-21,323,565.0,9,10,36.12,738.22,112,43,6.0,49122.46,85.96,Overstock,Low Risk,15.642303433001109,2024,April,21
SKU_14062,Personal Care,A,Metro Supply Co,Kolkata Warehouse,2023-08-05 00:00:00,2023-08-08,34,571.0,6,6,40.16,1032.44,123,67,7.0,43749.65,87.87,Critical,High Risk,14.218127490039842,2023,August,8
SKU_10338,Snacks,A,Urban Wholesale,Delhi Warehouse,2024-04-07 00:00:00,2024-04-17,138,355.0,1,3,47.36,1704.2,115,49,10.0,7599.88,90.28,Critical,High Risk,7.495777027027027,2024,April,17
SKU_10215,Snacks,C,Prime Distribution,Kolkata Warehouse,2025-02-14 00:00:00,2025-04-24,353,365.0,13,11,35.88,1293.11,164,37,9.0,37307.22,94.95,Overstock,Low Risk,10.172798216276476,2025,April,24
SKU_13663,Dairy,B,Metro Supply Co,Kolkata Warehouse,2023-09-10 00:00:00,2023-12-06,141,570.0,5,1,36.49,1192.95,175,70,19.0,39825.09,91.03,Overstock,Low Risk,15.620718004932858,2023,December,6
SKU_11341,Dairy,B,FreshMart Suppliers,Kolkata Warehouse,2024-08-28 00:00:00,2024-09-22,146,629.0,15,11,33.8,844.04,165,55,9.0,33803.43,85.85,Low Stock,High Risk,18.609467455621303,2024,September,22
SKU_16130,Bakery,C,Urban Wholesale,Bangalore Warehouse,2023-06-30 00:00:00,2023-10-13,276,338.0,11,9,33.02,1313.77,132,77,10.0,27283.52,85.48,Critical,High Risk,10.236220472440944,2023,October,13
SKU_13894,Bakery,C,Global Retail Supply,Mumbai Warehouse,2024-08-16 00:00:00,2024-10-18,264,587.0,8,4,38.28,1189.32,88,37,14.0,42035.44,91.71,Critical,High Risk,15.334378265412747,2024,October,18
SKU_13640,Snacks,B,Prime Distribution,Kolkata Warehouse,2025-02-11 00:00:00,2025-03-11,121,424.0,9,6,31.74,1040.49,131,82,8.0,10099.17,95.57,Low Stock,High Risk,13.358538122243226,2025,March,11
SKU_10329,Personal Care,A,Prime Distribution,Mumbai Warehouse,2024-07-30 00:00:00,2024-08-24,282,450.0,19,20,41.07,1508.66,114,70,12.0,45297.41,98.5,Normal,Low Risk,10.95690284879474,2024,August,24
SKU_15274,Bakery,A,NextGen Traders,Delhi Warehouse,2024-03-03 00:00:00,2024-04-23,295,313.0,14,6,52.26,1951.35,76,80,12.0,29822.53,89.43,Critical,High Risk,5.989284347493303,2024,April,23
SKU_13004,Household,A,Urban Wholesale,Delhi Warehouse,2024-05-12 00:00:00,2024-08-19,380,354.0,16,8,26.21,795.14,147,34,13.0,27545.1,96.36,Overstock,Low Risk,13.506295307134682,2024,August,19
SKU_16406,Beverages,C,Metro Supply Co,Bangalore Warehouse,2024-05-09 00:00:00,2024-05-15,376,552.0,6,15,17.16,633.66,74,50,8.0,61762.04,90.06,Critical,High Risk,32.16783216783217,2024,May,15
SKU_13115,Dairy,A,Metro Supply Co,Delhi Warehouse,2023-05-01 00:00:00,2023-08-17,163,283.0,14,10,17.76,548.28,145,45,8.0,7039.77,97.11,Overstock,Low Risk,15.934684684684683,2023,August,17
SKU_16488,Personal Care,B,Global Retail Supply,Delhi Warehouse,2023-03-13 00:00:00,2023-06-22,71,455.0,7,14,38.62,1013.39,84,26,8.0,45563.38,97.61,Overstock,Low Risk,11.78146038322113,2023,June,22
SKU_12322,Dairy,B,FreshMart Suppliers,Kolkata Warehouse,2025-02-24 00:00:00,2025-06-12,295,306.0,8,3,9.3,280.67,150,59,14.0,24725.53,93.44,Low Stock,High Risk,32.90322580645161,2025,June,12
SKU_14197,Household,A,Prime Distribution,Chennai Warehouse,2024-02-23 00:00:00,2024-04-28,7,424.0,10,16,30.15,899.4261186770427,156,69,8.0,42878.4,98.39,Critical,High Risk,14.06301824212272,2024,April,28
SKU_13549,Produce,A,Urban Wholesale,Kolkata Warehouse,2024-03-10 00:00:00,2024-05-09,218,577.0,0,7,51.45,1797.67,148,86,9.0,62135.19,94.28,Normal,Low Risk,11.214771622934888,2024,May,9
SKU_11458,Snacks,A,Prime Distribution,Delhi Warehouse,2024-07-12 00:00:00,2024-07-20,84,601.0,2,8,28.11,857.17,110,68,12.0,50162.77,88.73,Normal,Low Risk,21.380291711134827,2024,July,20
SKU_10171,Dairy,C,Prime Distribution,Bangalore Warehouse,2025-03-08 00:00:00,2025-05-30,314,486.0,11,13,36.25,990.59,107,62,11.0,27726.86,91.64,Overstock,Low Risk,13.406896551724138,2025,May,30
SKU_14203,Beverages,C,Prime Distribution,Chennai Warehouse,2023-09-09 00:00:00,2023-10-13,48,286.0,11,11,27.76,1004.42,128,48,15.0,30243.36,91.86,Normal,Low Risk,10.302593659942362,2023,October,13
SKU_15614,Beverages,B,Prime Distribution,Bangalore Warehouse,2023-10-11 00:00:00,2023-10-26,219,417.0,16,10,26.95,1060.54,173,29,10.0,19991.34,86.81,Critical,High Risk,15.473098330241188,2023,October,26
SKU_13569,Household,C,Prime Distribution,Mumbai Warehouse,2024-06-25 00:00:00,2024-08-04,50,340.0,16,12,52.71,1893.95,125,44,16.0,36906.79,83.32,Low Stock,High Risk,6.450388920508442,2024,August,4
SKU_14226,Snacks,C,NextGen Traders,Mumbai Warehouse,2023-12-09 00:00:00,2024-03-16,19,460.0,7,10,44.72,992.9,122,67,10.0,39522.98,91.74,Normal,Low Risk,10.286225402504472,2024,March,16
SKU_15158,Beverages,B,NextGen Traders,Chennai Warehouse,2023-09-26 00:00:00,2023-11-14,378,393.0,13,7,33.35,1305.6,114,90,8.0,27097.73,88.07,Critical,High Risk,11.784107946026985,2023,November,14
SKU_15470,Personal Care,A,NextGen Traders,Bangalore Warehouse,2025-01-02 00:00:00,2025-01-06,244,558.0,10,8,38.12,1227.51,110,42,10.0,45454.44,89.79,Normal,Low Risk,14.637985309548794,2025,January,6
SKU_15525,Bakery,B,FreshMart Suppliers,Chennai Warehouse,2024-10-18 00:00:00,2024-11-16,5,381.0,9,4,37.28,1003.97,72,81,7.0,11493.66,90.37,Overstock,Low Risk,10.219957081545065,2024,November,16
SKU_10938,Dairy,B,Prime Distribution,Mumbai Warehouse,2025-01-16 00:00:00,2025-04-06,337,597.0,9,8,47.89,1362.01,116,33,16.0,44228.48,86.43,Overstock,Low Risk,12.466068072666527,2025,April,6
SKU_10060,Produce,C,Urban Wholesale,Bangalore Warehouse,2024-09-28 00:00:00,2024-10-18,116,667.0,18,7,44.72,1107.75,139,87,7.0,44224.25,83.94,Low Stock,High Risk,14.915026833631485,2024,October,18
SKU_11240,Dairy,A,Prime Distribution,Kolkata Warehouse,2024-02-01 00:00:00,2024-04-28,220,285.0,10,1,43.31,1577.59,146,66,6.0,6142.41,98.29,Normal,Low Risk,6.5804664049873,2024,April,28
SKU_15136,Frozen Foods,C,Metro Supply Co,Chennai Warehouse,2023-12-24 00:00:00,2024-01-31,205,285.0,0,8,40.34,1540.91,156,72,15.0,18250.95,85.14,Low Stock,High Risk,7.064947942488844,2024,January,31
SKU_15603,Frozen Foods,A,Prime Distribution,Kolkata Warehouse,2023-10-31 00:00:00,2024-01-16,372,651.0,9,9,42.77,1186.47,135,76,7.0,39513.37,90.28,Normal,Low Risk,15.220949263502455,2024,January,16
SKU_12120,Household,C,Metro Supply Co,Bangalore Warehouse,2024-10-16 00:00:00,2025-01-02,12,416.0,11,13,39.73,1515.54,126,40,12.0,26661.04,83.39,Overstock,Low Risk,10.470677070224014,2025,January,2
SKU_11524,Snacks,A,Global Retail Supply,Chennai Warehouse,2023-04-04 00:00:00,2023-06-17,253,427.0,6,11,34.4,1197.43,93,41,5.0,50311.1,86.59,Low Stock,High Risk,12.412790697674419,2023,June,17
SKU_10153,Produce,B,Urban Wholesale,Chennai Warehouse,2025-04-08 00:00:00,2025-07-18,297,477.0,10,2,44.96,1341.2337743190662,105,28,8.0,49217.61,88.25,Critical,High Risk,10.609430604982206,2025,July,18
SKU_10481,Household,A,Urban Wholesale,Bangalore Warehouse,2024-10-08 00:00:00,2024-12-26,87,441.0,12,8,34.23,1075.94,84,89,15.0,46123.25,83.21,Overstock,Low Risk,12.883435582822088,2024,December,26
SKU_14460,Beverages,B,NextGen Traders,Delhi Warehouse,2023-10-09 00:00:00,2023-10-17,400,502.0,9,5,29.19,1002.22,174,63,13.0,32968.65,82.46,Normal,Low Risk,17.197670435080507,2023,October,17
SKU_13920,Personal Care,A,Global Retail Supply,Chennai Warehouse,2025-02-13 00:00:00,2025-04-30,64,343.0,13,10,35.05,1231.39,65,94,9.0,19595.44,82.26,Normal,Low Risk,9.78601997146933,2025,April,30
SKU_11762,Snacks,A,Prime Distribution,Kolkata Warehouse,2023-09-25 00:00:00,2024-01-14,317,137.0,3,6,40.72,1021.17,134,69,8.0,13795.61,95.17,Critical,High Risk,3.364440078585462,2024,January,14
SKU_10750,Beverages,A,Global Retail Supply,Chennai Warehouse,2024-02-13 00:00:00,2024-03-17,50,304.0,7,6,20.17,475.21,95,37,8.0,35396.25,96.71,Critical,High Risk,15.071888943976202,2024,March,17
SKU_11785,Beverages,A,NextGen Traders,Bangalore Warehouse,2024-06-27 00:00:00,2024-09-19,86,354.0,14,10,33.15,1289.64,85,70,6.0,10236.99,87.43,Normal,Low Risk,10.67873303167421,2024,September,19
SKU_14501,Produce,A,Urban Wholesale,Bangalore Warehouse,2024-12-13 00:00:00,2025-01-12,370,514.0,6,3,52.07,1054.12,72,50,11.0,50111.45,82.61,Critical,High Risk,9.87132705972729,2025,January,12
SKU_14853,Snacks,A,NextGen Traders,Mumbai Warehouse,2024-11-24 00:00:00,2025-02-20,140,353.0,11,15,19.59,536.37,59,54,13.0,35222.32,93.36,Overstock,Low Risk,18.019397651863194,2025,February,20
SKU_12711,Snacks,A,Global Retail Supply,Bangalore Warehouse,2025-04-20 00:00:00,2025-05-07,121,582.0,5,11,40.21,1539.54,118,40,7.0,52262.25,89.12,Low Stock,High Risk,14.474011439940313,2025,May,7
SKU_15418,Snacks,C,Urban Wholesale,Mumbai Warehouse,2023-01-08 00:00:00,2023-04-18,78,416.0,16,7,33.86,1010.1017704280156,95,81,12.0,30931.48,82.96,Overstock,Low Risk,12.285883047844065,2023,April,18
SKU_14193,Dairy,B,Global Retail Supply,Delhi Warehouse,2024-06-26 00:00:00,2024-10-24,245,383.0,15,5,51.8,1145.11,69,53,12.0,37483.29,84.57,Low Stock,High Risk,7.393822393822394,2024,October,24
SKU_11333,Snacks,A,Prime Distribution,Mumbai Warehouse,2023-03-06 00:00:00,2023-06-15,69,382.0,7,11,40.1,1196.251653696498,114,87,9.0,31902.29,98.4,Normal,Low Risk,9.526184538653366,2023,June,15
SKU_15964,Dairy,B,Urban Wholesale,Mumbai Warehouse,2025-02-12 00:00:00,2025-06-06,58,520.0,8,4,19.86,496.88,107,45,9.0,45542.35,98.55,Critical,High Risk,26.183282980866064,2025,June,6
SKU_12854,Produce,C,Urban Wholesale,Chennai Warehouse,2025-03-29 00:00:00,2025-07-01,148,505.0,11,11,40.13,1499.37,97,61,10.0,37730.21,82.16,Normal,Low Risk,12.584101669573885,2025,July,1
SKU_10186,Household,A,Global Retail Supply,Chennai Warehouse,2023-09-12 00:00:00,2024-01-01,374,399.0,6,10,26.02,989.96,120,59,13.0,40288.92,97.87,Critical,High Risk,15.33435818601076,2024,January,1
SKU_11136,Personal Care,A,FreshMart Suppliers,Bangalore Warehouse,2023-04-27 00:00:00,2023-04-30,201,387.0,3,13,55.99,1678.48,118,103,10.0,8298.49,86.73,Critical,High Risk,6.911948562243257,2023,April,30
SKU_12058,Personal Care,B,NextGen Traders,Bangalore Warehouse,2023-11-18 00:00:00,2024-01-24,210,464.0,3,4,46.38,1231.2,129,48,7.0,43220.85,88.59,Normal,Low Risk,10.004312203536006,2024,January,24
SKU_16493,Snacks,B,FreshMart Suppliers,Chennai Warehouse,2023-10-16 00:00:00,2024-01-14,51,267.0,13,10,29.7,682.01,128,85,9.0,21880.34,86.32,Normal,Low Risk,8.98989898989899,2024,January,14
SKU_10148,Snacks,C,NextGen Traders,Chennai Warehouse,2025-04-12 00:00:00,2025-04-29,355,272.0,2,8,45.47,1518.8,170,50,13.0,27894.64,94.56,Overstock,Low Risk,5.981966131515285,2025,April,29
SKU_14124,Personal Care,B,FreshMart Suppliers,Bangalore Warehouse,2024-06-22 00:00:00,2024-08-31,383,406.0,14,9,28.36,595.06,98,49,11.0,29663.93,87.37,Normal,Low Risk,14.315937940761636,2024,August,31
SKU_14889,Produce,B,Prime Distribution,Delhi Warehouse,2023-01-02 00:00:00,2023-03-30,342,367.0,12,12,43.68,1082.71,72,53,10.0,7615.44,91.66,Critical,High Risk,8.402014652014651,2023,March,30
SKU_13363,Snacks,B,Urban Wholesale,Mumbai Warehouse,2023-05-25 00:00:00,2023-08-30,270,399.0,6,2,21.32,447.27,101,46,7.0,16019.67,89.18,Normal,Low Risk,18.714821763602252,2023,August,30
SKU_14788,Beverages,C,Global Retail Supply,Delhi Warehouse,2024-10-04 00:00:00,2025-01-11,73,411.0,9,15,25.74,862.21,49,66,13.0,28564.0,95.94,Low Stock,High Risk,15.967365967365968,2025,January,11
SKU_12866,Snacks,C,NextGen Traders,Mumbai Warehouse,2024-12-01 00:00:00,2025-03-25,394,330.0,12,1,17.49,693.57,139,69,10.0,11207.46,89.54,Critical,High Risk,18.867924528301888,2025,March,25
SKU_13776,Snacks,C,FreshMart Suppliers,Chennai Warehouse,2023-12-28 00:00:00,2024-01-10,202,511.0,7,5,23.88,925.27,142,56,9.0,24744.02,94.39,Critical,High Risk,21.398659966499164,2024,January,10
SKU_11386,Frozen Foods,B,Global Retail Supply,Kolkata Warehouse,2023-04-12 00:00:00,2023-06-10,42,490.0,10,10,26.91,1049.47,166,79,5.0,53419.96,94.11,Normal,Low Risk,18.208844295800816,2023,June,10
SKU_16336,Dairy,B,Global Retail Supply,Mumbai Warehouse,2023-12-15 00:00:00,2024-01-13,105,287.0,18,7,40.88,1603.62,125,62,11.0,26198.73,89.52,Overstock,Low Risk,7.020547945205479,2024,January,13
SKU_15548,Beverages,C,Urban Wholesale,Delhi Warehouse,2023-02-21 00:00:00,2023-03-16,10,469.0,9,8,47.19,1739.39,100,61,5.0,33027.52,83.07,Low Stock,High Risk,9.938546302182667,2023,March,16
SKU_13629,Household,B,Prime Distribution,Mumbai Warehouse,2023-03-25 00:00:00,2023-06-20,121,368.0,4,14,35.48,1109.49,152,80,7.0,16070.4,98.03,Low Stock,High Risk,10.372040586245774,2023,June,20
SKU_16031,Personal Care,B,Global Retail Supply,Mumbai Warehouse,2023-03-25 00:00:00,2023-05-21,335,441.0,11,10,26.85,610.93,200,55,9.0,50459.32,94.53,Normal,Low Risk,16.424581005586592,2023,May,21
SKU_14797,Snacks,C,Global Retail Supply,Delhi Warehouse,2024-11-01 00:00:00,2025-01-19,299,350.0,7,5,27.47,740.73,89,52,8.0,26429.37,84.78,Low Stock,High Risk,12.741172187841283,2025,January,19
SKU_13028,Frozen Foods,C,FreshMart Suppliers,Mumbai Warehouse,2024-02-06 00:00:00,2024-03-05,132,217.0,11,11,34.2,693.02,177,38,6.0,21576.32,95.12,Normal,Low Risk,6.345029239766081,2024,March,5
SKU_12969,Frozen Foods,C,Metro Supply Co,Delhi Warehouse,2023-07-26 00:00:00,2023-07-28,77,488.0,14,5,32.66,1027.4,103,33,9.0,27323.72,98.19,Critical,High Risk,14.94182486221678,2023,July,28
SKU_15824,Beverages,C,NextGen Traders,Kolkata Warehouse,2023-03-09 00:00:00,2023-03-18,231,414.0,4,10,25.52,672.06,168,36,12.0,47930.57,92.43,Low Stock,High Risk,16.22257053291536,2023,March,18
SKU_11708,Dairy,A,FreshMart Suppliers,Delhi Warehouse,2023-05-26 00:00:00,2023-09-19,92,586.0,11,4,45.66,1336.2,120,60,6.0,57823.88,93.34,Normal,Low Risk,12.833990363556724,2023,September,19
SKU_12953,Dairy,A,Urban Wholesale,Chennai Warehouse,2024-12-25 00:00:00,2025-01-24,340,418.0,7,13,47.46,1594.7,147,48,9.0,7622.32,92.4,Critical,High Risk,8.807416772018541,2025,January,24
SKU_10454,Bakery,A,Prime Distribution,Kolkata Warehouse,2023-09-25 00:00:00,2024-01-13,353,537.0,12,11,40.22,1235.64,86,53,7.0,40595.25,92.4,Critical,High Risk,13.351566384883142,2024,January,13
SKU_10609,Frozen Foods,C,Urban Wholesale,Delhi Warehouse,2023-09-19 00:00:00,2023-12-12,128,384.0,9,9,37.91,1201.12,60,37,12.0,24972.7,93.48,Overstock,Low Risk,10.129253495120022,2023,December,12
SKU_14263,Frozen Foods,C,Prime Distribution,Bangalore Warehouse,2024-10-30 00:00:00,2025-01-29,256,342.0,0,8,30.98,926.03,99,59,10.0,11178.39,87.36,Low Stock,High Risk,11.039380245319562,2025,January,29
SKU_14826,Frozen Foods,A,Urban Wholesale,Delhi Warehouse,2024-08-27 00:00:00,2024-10-30,88,424.0,3,1,46.98,1752.68,95,90,11.0,40012.92,94.11,Normal,Low Risk,9.025117071094083,2024,October,30
SKU_15683,Produce,A,Global Retail Supply,Chennai Warehouse,2024-02-17 00:00:00,2024-05-22,245,354.0,14,6,28.82,737.69,102,45,13.0,18041.37,82.78,Normal,Low Risk,12.283136710617626,2024,May,22
SKU_12074,Produce,B,FreshMart Suppliers,Chennai Warehouse,2024-10-31 00:00:00,2025-02-13,244,580.0,14,10,36.54,925.49,129,83,13.0,56012.4,92.56,Normal,Low Risk,15.873015873015873,2025,February,13
SKU_14052,Frozen Foods,A,NextGen Traders,Mumbai Warehouse,2025-04-08 00:00:00,2025-04-26,312,328.0,6,12,39.41,1493.04,91,20,7.0,23144.76,90.29,Normal,Low Risk,8.322760720629283,2025,April,26
SKU_16526,Produce,C,FreshMart Suppliers,Bangalore Warehouse,2023-04-01 00:00:00,2023-04-20,271,130.0,9,5,28.22,676.56,117,73,8.0,15579.72,87.79,Normal,Low Risk,4.606661941885188,2023,April,20
SKU_11622,Household,B,Prime Distribution,Delhi Warehouse,2023-04-09 00:00:00,2023-05-28,28,508.0,17,8,41.28,1215.16,99,65,13.0,19313.86,86.16,Overstock,Low Risk,12.306201550387597,2023,May,28
SKU_14683,Household,B,Prime Distribution,Mumbai Warehouse,2024-01-13 00:00:00,2024-04-28,194,435.0,11,16,39.86,909.25,105,35,9.0,19172.38,98.99,Low Stock,High Risk,10.913196186653286,2024,April,28
SKU_16180,Snacks,B,Metro Supply Co,Chennai Warehouse,2024-04-21 00:00:00,2024-07-06,115,508.0,14,10,13.03,398.89,120,56,12.0,58295.19,85.53,Low Stock,High Risk,38.98695318495779,2024,July,6
SKU_10040,Beverages,A,Metro Supply Co,Chennai Warehouse,2023-04-29 00:00:00,2023-08-20,140,433.0,13,14,22.62,891.41,183,20,9.0,15680.63,98.36,Overstock,Low Risk,19.14235190097259,2023,August,20
SKU_12089,Household,C,Global Retail Supply,Mumbai Warehouse,2024-11-26 00:00:00,2025-01-10,308,322.0,0,16,30.6,1052.76,154,45,14.0,30749.96,88.86,Overstock,Low Risk,10.522875816993464,2025,January,10
SKU_13924,Bakery,B,Prime Distribution,Chennai Warehouse,2023-07-24 00:00:00,2023-10-15,119,385.0,6,8,31.84,919.41,153,42,9.0,18524.0,86.25,Normal,Low Risk,12.091708542713567,2023,October,15
SKU_12175,Produce,C,NextGen Traders,Delhi Warehouse,2023-06-01 00:00:00,2023-09-01,107,410.0,12,7,31.6,1172.79,117,60,9.0,14412.98,98.96,Normal,Low Risk,12.974683544303797,2023,September,1
SKU_10074,Personal Care,B,FreshMart Suppliers,Mumbai Warehouse,2023-01-13 00:00:00,2023-03-28,31,431.0,13,1,40.43,1038.52,100,71,7.0,28803.23,87.79,Critical,High Risk,10.660400692555033,2023,March,28
SKU_15364,Household,C,FreshMart Suppliers,Bangalore Warehouse,2023-09-08 00:00:00,2024-01-06,21,417.0,7,8,41.22,879.13,107,76,12.0,44516.66,97.51,Normal,Low Risk,10.116448326055313,2024,January,6
SKU_16618,Frozen Foods,B,Metro Supply Co,Mumbai Warehouse,2023-05-18 00:00:00,2023-08-12,213,187.0,3,9,29.69,787.47,110,49,7.0,5113.18,91.95,Low Stock,High Risk,6.2984169754125965,2023,August,12
SKU_12657,Produce,C,Global Retail Supply,Bangalore Warehouse,2023-11-14 00:00:00,2024-01-04,90,284.0,9,6,30.3,932.47,129,23,9.0,12755.78,97.11,Normal,Low Risk,9.372937293729374,2024,January,4
SKU_13180,Bakery,A,Urban Wholesale,Mumbai Warehouse,2023-10-07 00:00:00,2023-12-22,177,478.0,4,3,36.23,1080.802928015564,88,57,7.0,33738.11,85.59,Overstock,Low Risk,13.193486061275188,2023,December,22
SKU_12076,Bakery,B,Urban Wholesale,Chennai Warehouse,2025-01-22 00:00:00,2025-04-19,364,527.0,14,7,19.91,404.82,127,41,5.0,47984.1,94.44,Critical,High Risk,26.46911099949774,2025,April,19
SKU_10441,Beverages,C,Global Retail Supply,Chennai Warehouse,2023-12-28 00:00:00,2024-04-11,314,566.0,0,8,16.82,628.3,142,58,11.0,38295.49,90.2,Low Stock,High Risk,33.650416171224734,2024,April,11
SKU_12051,Personal Care,C,Global Retail Supply,Mumbai Warehouse,2024-11-15 00:00:00,2025-02-16,323,456.0,6,4,39.77,1441.55,126,44,5.0,38243.25,84.93,Critical,High Risk,11.465929092280613,2025,February,16
SKU_12541,Frozen Foods,A,FreshMart Suppliers,Bangalore Warehouse,2023-04-01 00:00:00,2023-07-04,312,458.0,4,1,29.11,618.34,131,45,8.0,11568.25,89.38,Normal,Low Risk,15.733424939883202,2023,July,4
SKU_11301,Bakery,A,Global Retail Supply,Kolkata Warehouse,2023-10-19 00:00:00,2023-11-03,380,473.0,17,9,53.48,1574.28,136,81,9.0,51011.48,83.26,Overstock,Low Risk,8.844427823485416,2023,November,3
SKU_13430,Produce,B,Prime Distribution,Chennai Warehouse,2023-10-08 00:00:00,2023-11-12,81,391.0,11,9,26.42,995.35,129,84,8.0,9074.39,88.51,Overstock,Low Risk,14.799394398183194,2023,November,12
SKU_11304,Personal Care,B,Metro Supply Co,Mumbai Warehouse,2023-11-25 00:00:00,2024-01-24,365,488.0,14,12,55.14,1353.89,127,65,5.0,26813.06,85.38,Low Stock,High Risk,8.850199492201668,2024,January,24
SKU_10236,Household,B,Prime Distribution,Chennai Warehouse,2023-08-24 00:00:00,2023-10-12,355,443.0,8,9,32.05,1006.24,125,86,9.0,19077.56,91.36,Critical,High Risk,13.822152886115445,2023,October,12
SKU_16058,Personal Care,C,FreshMart Suppliers,Chennai Warehouse,2024-02-11 00:00:00,2024-03-28,252,522.0,3,9,44.04,965.04,135,58,17.0,19059.76,98.95,Overstock,Low Risk,11.852861035422343,2024,March,28
SKU_12599,Produce,A,Prime Distribution,Chennai Warehouse,2023-06-09 00:00:00,2023-06-26,325,475.0,11,6,43.47,1083.19,113,46,5.0,41262.1,88.64,Critical,High Risk,10.92707614446745,2023,June,26
SKU_14616,Household,C,Metro Supply Co,Kolkata Warehouse,2024-07-25 00:00:00,2024-08-04,99,439.0,9,5,32.44,884.82,98,73,7.0,48115.92,93.21,Low Stock,High Risk,13.532675709001234,2024,August,4
SKU_12573,Household,C,Metro Supply Co,Bangalore Warehouse,2023-11-23 00:00:00,2024-03-07,257,614.0,18,5,33.12,882.27,107,46,4.0,31291.05,87.86,Normal,Low Risk,18.53864734299517,2024,March,7
SKU_13280,Bakery,A,NextGen Traders,Delhi Warehouse,2023-05-09 00:00:00,2023-08-05,234,505.0,9,6,32.31,963.8626167315176,120,73,9.0,23712.14,93.15,Normal,Low Risk,15.6298359640978,2023,August,5
SKU_13186,Beverages,B,Urban Wholesale,Bangalore Warehouse,2023-09-29 00:00:00,2023-10-19,73,529.0,14,1,38.15,1027.12,99,31,8.0,61742.86,90.42,Low Stock,High Risk,13.866317169069463,2023,October,19
SKU_13953,Dairy,B,Urban Wholesale,Kolkata Warehouse,2023-03-11 00:00:00,2023-06-30,35,510.0,12,5,30.11,953.22,108,97,12.0,22662.38,87.5,Critical,High Risk,16.93789438724676,2023,June,30
SKU_12768,Frozen Foods,A,Prime Distribution,Delhi Warehouse,2024-10-28 00:00:00,2024-11-19,53,289.0,9,6,62.83,2068.79,151,60,9.0,26867.6,98.07,Low Stock,High Risk,4.599713512653191,2024,November,19
SKU_14831,Beverages,A,FreshMart Suppliers,Mumbai Warehouse,2023-06-24 00:00:00,2023-07-31,364,526.0,2,5,38.29,949.48,146,103,6.0,17444.09,93.75,Low Stock,High Risk,13.73726821624445,2023,July,31
SKU_14223,Frozen Foods,A,Prime Distribution,Bangalore Warehouse,2024-03-21 00:00:00,2024-04-12,356,511.0,8,11,39.04,1550.84,89,57,8.0,51388.27,88.51,Low Stock,High Risk,13.089139344262295,2024,April,12
SKU_12106,Personal Care,C,Global Retail Supply,Mumbai Warehouse,2024-08-17 00:00:00,2024-09-25,138,477.0,13,9,36.01,1226.02,140,11,10.0,56266.06,89.81,Overstock,Low Risk,13.246320466537075,2024,September,25
